"Card_Number","Card_Name","Category","Item_Name","Pull_Qty","Open_Qty","PRN_Qty","Unit","Lawson_Number","Bin_Location","Notes"
"M-91325","VAGINOPLASTY STAGE II - FIGLER, B","Instrument / Tray","HBR URO Vaginoplasty","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 00888937015478Stay Surgical Elastic Single H Ook 5mm Blue3311-1GEANote: Lithotomy 110HBROR - A3C1-18013263Forcep Bipolar Cautery Bayonet Insulated20-1370I","8","8","0","EA","","HBROR - A1C3-27014783","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10884524000077Pad Ground Electrode Adl 30lb D-319853-026613 R-01420E7507","1","1","0","EA","","HBROR - A3C1-41100642","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10884524000053Pencil Cautery Electrosurg W/Holster 50/CaE2516H","1","1","0","EA","","HBROR - A3C1-6050934","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10885380072437Tubing Suction Noncond 20ft St Maxi-Grip 20/CaCFN620A","2","2","0","EA","","HBROR - A3C3-4001943","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 20884527005557BOWL SOLUTION 16OZ POLY DISP ST LF 75/","2","2","0","CA","","HBROR - A3C4-2001407","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable","00","6","1","0","EA","","","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10884521007819PLUG CATHETER DRAINAGE PROTECTOR CA/50 R-3446221600","1","1","0","EA","","HBROR - A3C5-8 001702","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10885380027291GLOVE SURG SZ 7.5 CREAM SYNTHETIC LF PF PROTEXIS PI M2D73PM75","4","2","2","EA","","HBROR - A4C3-13051084","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10885380027390GLOVE SURG SZ 7 BLUE W/NEU-THERA LF PF ST PROTEXIS PI 2D73EB70","1","1","0","EA","","HBROR - A4C3-19051132","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10885380027406GLOVE SURG SZ 7.5 BLUE W/NEU-THERA LF PF ST PROTEXIS 2D73EB75","2","1","1","EA","","HBROR - A4C3-20051133","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10885380031939GLOVE SURG SZ 6.5 CREAM SYNTHETIC LF PF ST PROTEXIS P2D72PT65X","1","1","0","EA","","HBROR - A4C3-3051090","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10884521104372Stapler Skin Appose 35 Wide 12/Bx 48/Ca D-027582-10108886803712","2","2","0","EA","","HBROR - A5C2-22051924","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 00382903028306Syringe 20ml Ll 48/Bx Ca/192 N-396178302830","1","1","0","EA","","HBROR - A5C3-1051860","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 00382903051960NDL HYPODERMIC 18 GA 1.5IN REG BEVEL PRECISIONGLIDE 305196","1","1","0","EA","","HBROR - A5C3-12000553","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10885380107979Drape Cover Mayo Stand 30/Ca8337","1","1","0","EA","","HBROR - A5C5-8002056","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10884521700956Sponge Lap Rfd 18x18 Str 5/Pk 40pk/Ca S-INST-0631-118L1818-04P01C-1","2","2","0","PK","","HBROR - A6C1-11050697","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 00707387807832Dsg Tegaderm Frame 20x30cm 10p K/Bx D-3143671629","1","1","0","EA","","HBROR - A6C2-15002169","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable","/Ca D- 121566M8275053/10.S","1","1","0","EA","","HBROR - A6C2-2050222Drsg Wound Vac Foam Lg Black 10","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 00653405002171Cord Bipolar 12ft Disp135166","1","0","1","EA","","HBROR362918Panties Mesh Xl 45in-70in O-002041MSC86400EA110HBROR448590PACK MINOR UROLOGYDYNJT7137EA110HBROR010894","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable","/3 Towels127338A","1","1","0","EA","","HBROR032790Pack 4 Gown W","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable","/CA S-317945/444131 2F7114","2","2","0","EA","","HBROR051941SOLN IRRIG H2O ST 1000ML BTL 12","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10193489378023Set Marker Skin Utility W/Lab Els O-395055LBL0001291","1","1","0","EA","","HBROR052795SLEEVE SCD KNEE LENGTH MED 21IN BLENDED EXPRESS KENDA9529BPR110HBROR053921Chloraprep 26ml Orng St O-050864930815EA101HBROR054140","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10884521713321Electrode Stnls Stl Ndl 1.1in D-026608E1552","1","1","0","EA","","HBROR100014","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 00801741029752Cath Foley Silc 16fr 5ml 12/Ca N-001480165816","2","1","1","EA","","HBROR101539","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 00842351190005System Wound Irrigation 450ml Debridement Irrisept ISEPT-450-USA","1","0","1","EA","","HBROR135718","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 80080196288419Legging Lithotomy Convt R-002147DYNJP2461","1","1","0","EA","","HBROR220255","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 00707387775162Blanket Upper Body R-00137442234","1","1","0","EA","","HBROR224118","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10888277107465Tip Suction Yankau Std On OffOR164","1","1","0","EA","","HBROR266357","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 00801741029509BAG DRAINAGE URINE 2000ML 48IN TUBE ANTI REFLUX CHAMB154002","1","0","1","EA","","HBROR315222","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10885380142994Drape Lithotomy 35x44x102in Lf St Disp29455","1","0","1","EA","","HBROR357149","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10884521741096Dissector Ligasure Exact 40 D EgLF2019","1","1","0","EA","","HBROR390180","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10080196291588Lube Jelly 2oz St Flip Top Tub E O-051123 R-395032 MDS032285","1","1","0","EA","","HBROR395053","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Supply / Disposable",", 10080196845095DRESSING GAUZE ROLL 3.4INX3.6YD 6 PLY COTTON LF ST BUNON25861","6","6","0","EA","","HBROR422025","Required"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Drug / Medication","EPINEPHrine (PEDIATRIC) 30 mg/1000 mL (30 mcg/mL) in NS topical solution0. (03 mL)","1","1","0","EA","","Pharmacy","Open"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Drug / Medication","OR injection builder (0 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Drug / Medication","bacitracin ointment (1 Application)","3","3","0","EA","","Pharmacy","Open"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Drug / Medication","bupivacaine 0.25%-EPINEPHrine 1:200,000 (MARCAINE-PF w/EPI) injection (0 mL)","2","0","2","EA","","Pharmacy","PRN"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Drug / Medication","sodium chloride 0.9% (NS) irrigation (1 mL)","1","1","0","EA","","Pharmacy","Open"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Drug / Medication","sterile water for irrigation (1,000 mL)","2","2","0","EA","","Pharmacy","Open"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Drug / Medication","thrombin-fibrinogen-aprotin-Ca (ARTISS) 10 mL topical syringe (10 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Capital Equipment","Console RFID","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Capital Equipment","ESU","2","2","0","EA","","OR Room / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Capital Equipment","2 needed for vaginoplasty casesGenerator Ligasure","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Capital Equipment","Sequential Compression Device","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Capital Equipment","Stand Mayo","2","2","0","EA","","OR Room / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Capital Equipment","Suction Neptune","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Capital Equipment","Table Back Large","2","2","0","EA","","OR Room / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Capital Equipment","Table OR Trumpf 7000","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Capital Equipment","Warmer Forced Air","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Instrument / Tray","HBR URO Perineal Bookwalter A","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Instrument / Tray","HBR URO Perineal Bookwalter B","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Instrument / Tray","HBR URO Urology Minor","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-83968","VAGINOPLASTY/VULVOPLASTY - FIGLER, B","Instrument / Tray","HBR URO Vaginoplasty","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 10884524000077Pad Ground Electrode Adl 30lb D-319853-026613 R-01420E7507","1","1","0","EA","","HBROR - A3C1-41100642","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 10884524000053Pencil Cautery Electrosurg W/Holster 50/CaE2516H","1","1","0","EA","","HBROR - A3C1-6050934","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 10705031037441SUT CHROMIC 3-0 SH NDL 27IN G122H 36PK/BXG122H","1","1","0","EA","","HBROR - A4C6-39000572","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 10884521709874COVER WAND RF DETECTABLE ST01-0020","2","2","0","EA","","HBROR382985Blade Surgical 10 O-00022303740EA110HBROR448590PACK MINOR UROLOGYDYNJT7137EA101HBROR025178","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable","/3 Towels127338A","1","1","0","EA","","HBROR032790Pack 4 Gown W","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable","/CA S-317945/444131 2F7114","0","0","0","EA","","HBROR032867Glove Dpc Latex Free Biogel GLVDPC1EA000HBROR032869Glove Dpc Duraprene Plus PfGLVDPC3EA000HBROR032870Glove Dpc Pi ProtexisGLVDPC4EA000HBROR032871Glove Dpc Ortho ProtexisGLVDPC5EA000HBROR032872Glove Dpc Blue ProtexisGLVDPC6EA000HBROR032873Glove Dpc Micro ProtexisGLVDPC7EA110HBROR051941SOLN IRRIG H2O ST 1000ML BTL 12","PRN / Inactive"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 20080196692955Sponge Super Prep 6x6.75 O-002328NON25854","1","1","0","EA","","HBROR052795SLEEVE SCD KNEE LENGTH MED 21IN BLENDED EXPRESS KENDA9529BPR110HBROR054986","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 10885380150081Cont Specimen Sterile 120ml O-000267C13901","1","1","0","EA","","HBROR055066","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 10080196723140Drape Surg 121x102x78in Lap TDYNJP3003","1","1","0","EA","","HBROR218815","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 00707387775162Blanket Upper Body R-00137442234","1","1","0","EA","","HBROR224118","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 10888277107465Tip Suction Yankau Std On OffOR164","1","1","0","EA","","HBROR266357","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 00197344103662SUPPORT SCROTAL LARGE ATHLETIC ADJUSTABLE WAISTBAND RORT2240L","1","0","1","EA","","HBROR449327","Required"
"M-69077","VASECTOMY  - FIGLER, B","Supply / Disposable",", 10607151056381NEEDLE ENT/IMA STANDARD STERILE 25/BXES38","1","1","0","EA","","HBROR449442","Required"
"M-69077","VASECTOMY  - FIGLER, B","Capital Equipment","Console RFID","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69077","VASECTOMY  - FIGLER, B","Capital Equipment","ESU","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69077","VASECTOMY  - FIGLER, B","Capital Equipment","Laser CO2 SSI","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69077","VASECTOMY  - FIGLER, B","Capital Equipment","Sequential Compression Device","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69077","VASECTOMY  - FIGLER, B","Capital Equipment","Suction Neptune","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69077","VASECTOMY  - FIGLER, B","Capital Equipment","Warmer Forced Air","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-69077","VASECTOMY  - FIGLER, B","Instrument / Tray","HBR URO Urology Minor","1","0","0","TRAY","","Sterile Processing / Core","Required: No"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 00085412001050Set Irrigation Cysto W/Cath 81In Ad Pr Clamp D-0108352C4040","1","1","0","EA","","HBROR - A3C3-24052011","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 00382903051960NDL HYPODERMIC 18 GA 1.5IN REG BEVEL PRECISIONGLIDE 305196","1","1","0","EA","","HBROR - A5C3-12000553","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 00382903096534SYRINGE 50ML LL 40/BX 4BX/","3","3","0","CA","","HBROR - A5C3-3000610","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable","653EANote: Uses 1 for local and two to inflate bladder110HBROR013785, 00707387469856Pouch With Ioban 2 Incise Film Xlg6659","3","0","9","EA","","","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 10884521709874COVER WAND RF DETECTABLE ST01-0020","1","0","1","EA","","HBROR025178","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable","/CA S-317946/3719792F7113","0","0","0","EA","","HBROR032867Glove Dpc Latex Free Biogel GLVDPC1EA000HBROR032869Glove Dpc Duraprene Plus PfGLVDPC3EA000HBROR032870Glove Dpc Pi ProtexisGLVDPC4EA000HBROR032871Glove Dpc Ortho ProtexisGLVDPC5EA000HBROR032872Glove Dpc Blue ProtexisGLVDPC6EA000HBROR032873Glove Dpc Micro ProtexisGLVDPC7EA110HBROR051943SOLN IRRIG H2O ST 500ML BTL 18","PRN / Inactive"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 00801741029813Cath Foley Silicone 18fr 30ml2 Way N-001483166818","1","1","0","EA","","HBROR052795SLEEVE SCD KNEE LENGTH MED 21IN BLENDED EXPRESS KENDA9529BPR101HBROR105481","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 00810019800344Pack Gown Lp Xlg W/Towel D-003997-385507614000","1","1","0","EA","","HBROR125010","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 10080196723140Drape Surg 121x102x78in Lap TDYNJP3003","1","1","0","EA","","HBROR218815","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 00707387775162Blanket Upper Body R-00137442234","1","1","0","EA","","HBROR224118","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 00827002159440Cath Ureteral Open End 5frx70c MG15944","1","0","1","EA","","HBROR300995","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 00801741029509BAG DRAINAGE URINE 2000ML 48IN TUBE ANTI REFLUX CHAMB154002","1","0","1","EA","","HBROR315222","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", 00801741074110Tray Cath 16fr 350ml Urine Met Er Surestep O-386430 A942216","1","1","0","EA","","HBROR391921","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Supply / Disposable",", Lube Jelly 2oz St Flip Top Tub E O-051123 R-MDS032285","1","1","0","EA","","HBROR395053","Required"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Drug / Medication","OR injection builder (0 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Drug / Medication","bupivacaine 0.25%-EPINEPHrine 1:200,000 (MARCAINE-PF w/EPI) injection (30 mL)","1","0","1","EA","","Pharmacy","PRN"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Drug / Medication","sterile water for irrigation (3,000 mL)","1","1","0","EA","","Pharmacy","Open"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Drug / Medication","Comments: Cysto irrigationsterile water for irrigation (1,000 mL)","2","1","1","EA","","Pharmacy","Open"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Capital Equipment","Console RFID","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Capital Equipment","Sequential Compression Device","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Capital Equipment","Suction Neptune","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Capital Equipment","Video Tower","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Capital Equipment","Warmer Forced Air","1","1","0","EA","","OR Room / Core","Required: Yes"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Instrument / Tray","HBR GEN Stryker 1788 AIM Camera Head","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Instrument / Tray","HBR URO Olympus HD Flexible Ureteroscope","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-75975","VESICOSTOMY (CYSTOSTOMY) CLOSURE/CREATION - FIGLER, B","Instrument / Tray","HBR URO Urology Minor","1","1","0","TRAY","","Sterile Processing / Core","Required: Yes"
"M-70802","VULVA, PERINEUM, AND INTROITUS  - FIGLER, B","Supply / Disposable",", 00888937015478Stay Surgical Elastic Single H Ook 5mm Blue3311-1G","5","0","5","EA","","HBROR - A1C3-27014783","Required"
"M-70802","VULVA, PERINEUM, AND INTROITUS  - FIGLER, B","Supply / Disposable",", 10884524000077Pad Ground Electrode Adl 30lb D-319853-026613 R-01420E7507","1","1","0","EA","","HBROR - A3C1-41100642","Required"
"M-70802","VULVA, PERINEUM, AND INTROITUS  - FIGLER, B","Supply / Disposable",", 10884524000053Pencil Cautery Electrosurg W/Holster 50/CaE2516H","1","1","0","EA","","HBROR - A3C1-6050934","Required"
"M-70802","VULVA, PERINEUM, AND INTROITUS  - FIGLER, B","Supply / Disposable","/8in X 10ft901015-000","1","0","1","EA","","HBROR - A3C3-3010437Tubing Surgimedic Smoke Evacua Tion 7","Required"
"M-70802","VULVA, PERINEUM, AND INTROITUS  - FIGLER, B","Supply / Disposable",", 00888937015362Retractor Ring Figure 8 Shaped Lone Star3304G","1","0","1","EA","","HBROR362918Panties Mesh Xl 45in-70in O-002041MSC86400EA101HBROR003180","Required"
"M-70802","VULVA, PERINEUM, AND INTROITUS  - FIGLER, B","Supply / Disposable",", 10884521709874COVER WAND RF DETECTABLE ST01-0020","1","0","1","EA","","HBROR025178","Required"
"M-70802","VULVA, PERINEUM, AND INTROITUS  - FIGLER, B","Supply / Disposable","/3 Towels127338A","1","1","0","EA","","HBROR032790Pack 4 Gown W","Required"
"M-70802","VULVA, PERINEUM, AND INTROITUS  - FIGLER, B","Supply / Disposable","/CA S-317945/444131 2F7114","0","0","0","EA","","HBROR032867Glove Dpc Latex Free Biogel GLVDPC1EA000HBROR032869Glove Dpc Duraprene Plus PfGLVDPC3EA000HBROR032870Glove Dpc Pi ProtexisGLVDPC4EA000HBROR032871Glove Dpc Ortho ProtexisGLVDPC5EA000HBROR032872Glove Dpc Blue ProtexisGLVDPC6EA000HBROR032873Glove Dpc Micro ProtexisGLVDPC7EA110HBROR051941SOLN IRRIG H2O ST 1000ML BTL 12","PRN / Inactive"
